Date,Contract,Units,$Volume,LowPrice,HighPrice,AvgPrice,LastPrice
12/16/15,DEM16_WTA,471,296.001,0.626,0.642,0.628,0.642
12/16/15,REP16_WTA,591,227.974,0.360,0.397,0.386,0.360
12/17/15,DEM16_WTA,309,198.378,0.642,0.642,0.642,0.642
12/17/15,REP16_WTA,100,36.500,0.365,0.365,0.365,0.365
12/18/15,DEM16_WTA,20,12.700,0.635,0.635,0.635,0.635
12/18/15,REP16_WTA,65,24.945,0.383,0.385,0.384,0.385
12/19/15,DEM16_WTA,0,0.000,0.000,0.000,,0.635
12/19/15,REP16_WTA,0,0.000,0.000,0.000,,0.385
12/20/15,DEM16_WTA,39,24.046,0.614,0.636,0.617,0.614
12/20/15,REP16_WTA,40,15.443,0.385,0.389,0.386,0.386
12/21/15,DEM16_WTA,0,0.000,0.000,0.000,,0.614
12/21/15,REP16_WTA,114,43.790,0.384,0.385,0.384,0.384
12/22/15,DEM16_WTA,21,13.068,0.615,0.623,0.622,0.623
12/22/15,REP16_WTA,65,24.960,0.383,0.388,0.384,0.383
12/23/15,DEM16_WTA,70,44.393,0.621,0.640,0.634,0.640
12/23/15,REP16_WTA,10,3.710,0.371,0.371,0.371,0.371
12/24/15,DEM16_WTA,0,0.000,0.000,0.000,,0.640
12/24/15,REP16_WTA,115,44.069,0.379,0.385,0.383,0.379
12/25/15,DEM16_WTA,0,0.000,0.000,0.000,,0.640
12/25/15,REP16_WTA,0,0.000,0.000,0.000,,0.379
12/26/15,DEM16_WTA,0,0.000,0.000,0.000,,0.640
12/26/15,REP16_WTA,0,0.000,0.000,0.000,,0.379
12/27/15,DEM16_WTA,40,25.380,0.632,0.639,0.635,0.639
12/27/15,REP16_WTA,10,3.780,0.378,0.378,0.378,0.378
12/28/15,DEM16_WTA,0,0.000,0.000,0.000,,0.639
12/28/15,REP16_WTA,0,0.000,0.000,0.000,,0.378
12/29/15,DEM16_WTA,0,0.000,0.000,0.000,,0.639
12/29/15,REP16_WTA,0,0.000,0.000,0.000,,0.378
12/30/15,DEM16_WTA,0,0.000,0.000,0.000,,0.639
12/30/15,REP16_WTA,100,38.334,0.381,0.385,0.383,0.381
12/31/15,DEM16_WTA,0,0.000,0.000,0.000,,0.639
12/31/15,REP16_WTA,56,21.336,0.380,0.382,0.381,0.380
01/01/16,DEM16_WTA,0,0.000,0.000,0.000,,0.639
01/01/16,REP16_WTA,0,0.000,0.000,0.000,,0.380
01/02/16,DEM16_WTA,0,0.000,0.000,0.000,,0.639
01/02/16,REP16_WTA,100,38.600,0.386,0.386,0.386,0.386
01/03/16,DEM16_WTA,10,6.300,0.630,0.630,0.630,0.630
01/03/16,REP16_WTA,0,0.000,0.000,0.000,,0.386
01/04/16,DEM16_WTA,309,194.575,0.625,0.630,0.630,0.625
01/04/16,REP16_WTA,31,11.884,0.383,0.384,0.383,0.383
01/05/16,DEM16_WTA,915,576.750,0.614,0.655,0.630,0.655
01/05/16,REP16_WTA,"1,042",390.996,0.371,0.386,0.375,0.375
01/06/16,DEM16_WTA,14,8.835,0.630,0.645,0.631,0.630
01/06/16,REP16_WTA,13,4.823,0.371,0.371,0.371,0.371
01/07/16,DEM16_WTA,280,174.850,0.620,0.625,0.624,0.620
01/07/16,REP16_WTA,63,23.941,0.378,0.381,0.380,0.380
01/08/16,DEM16_WTA,70,43.400,0.620,0.620,0.620,0.620
01/08/16,REP16_WTA,268,103.192,0.380,0.387,0.385,0.387
